1,1,600,"En la mitologia Griega, ¿Que personaje robo el fuego de los dioses para darlo a los hombres y que despues fue castigado por Zeus?",,Prometeo
1,2,600,¿Cuales son las ramas del tronco celiaco?,,"Gastrica izquierda, Esplenica, Hepatica común"
1,2,600,¿En que vena desemboca la safena menor?,,Vena popitlea derecha.
1,2,600,¿Cual es la primer rama de la aorta ascendente?,,Las arterias Coronarias.
1,2,600,¿Que estructuras óseas conforman la pélvis?,,"Coxal derecho, Coxal izquierdo, Sacro."
1,2,600,¿Cuáles son las estructuras óseas que conforman al tarso?,,"Talus, Calcáneo, Cuboides, Navicular y 3 Cuneiformes."
1,3,600,Las personas AB+ pueden donar sangre a pacientes ,AB+;A+-;O+,AB+
1,3,600,Principales componentes de la inmunidad especifica ,,anticuerpos y linfocitos 
1,3,600,prueba que se realiza en reacciones febriles para brucelosis,reacción de widal;reacción de Huddelson;reacción de hill,reacción de Huddelson
1,3,600,fueron quienes descubrieron el sistema Rh,,Stetson y Levine
1,3,600,Enfermedad infectocontagiosa causada por Salmonella Paratiphy,Salmonella;Brucelosis;Fiebre Tifoidea,Fiebre Tifoidea
1,4,600,Tipos de arterias ricas en fibras elásticas en la túnica media ,Arterias grandes; Arterias pequeñas;Arterias medianas,Arterias grandes 
1,4,600,Tipo de epitelio que reviste la tráquea ,Epitelio seudoestratificado plano ciliado;Epitelio seudoestratificado cilíndrico ciliado;Epitelio seudoestratificado cubico ciliado ,Epitelio seudoestratificado cilíndrico ciliado.
1,4,600,¿Cuáles son las 5 capas de la pared de los bronquios? ,.,"Mucosa, Muscular, Submucosa, Cartilaginosa, Adventicia"
1,4,600,"Tejido conectivo denso que rodea al cartílago hialino. Tiene dos capas: capa fibrosa con fibroblastos capa interna celular, contiene condroblastos.",Endostio;Periostio;Pericondrio,Pericondrio
1,4,600,"Célula basófila y rellena que muestra una red rica de Retículo Endoplasmatico Rugoso, un complejo  de  Golgi  bien  desarrollado,  múltiples  mitocondrias  y  abundancia  de  vesículas secretorias",Condrocito;Condroblasto;Osteoclasto,condroblasto
1,5,600,"Patologia que afecta al 5% de la embarazadas, inicia aproximadamente en la semana 20 de gestación ",eclampsia:preeclampsia;aborto expontaneo ,preeclampsia 
1,5,600,Proceso formativo por el cual se establecen las tres capas germinativas y la formación axial en el embrión ,,gastrulación 
1,5,600,Da lugar al mesodermo intraembrionario  ,"hipoblasto, epiblasto, mesoblasto ",mesoblasto
1,5,600,Da lugar al ligamento umbilical en los adultos ,alantoides; uraco; todas las anteriores ,alantoides 
1,5,600,Duración de la espermatogenesis,,2 meses 
1,1,800,"¿Qué significa ""Los mochis""?",,Lugar de las tortugas terrestres
1,1,800,¿En que año murio Valentin Elizalde?,,2006
1,1,800,¿Como se dividen los tres poderes en el modelo moderno republicano?,,"Ejecutivo, legislativo y judicial"
1,1,800,¿Cuales son los oceanos?,,"Pacifico, atlantico, artico, indico,  antartico."
1,1,800,"Autor del libro ""La metamorfosis"":",,Franz Kafka
1,2,800,¿De donde se originan las raices del nervio sacro?,,De L4 a S4
1,2,800,¿Cuales son las partes de un arco costal común?,,"Cabeza, Cuello, Tubuérculo, Cuerpo "
1,2,800,¿Que arteria irriga el cuerpo del páncreas?,,Arteria Esplenica
1,2,800,¿Que musculos conforman el elevador del ano?,,"Puborectal, Pubococcigeo, Ileoccigeno."
1,2,800,¿Que estructura se localiza en el forámen vertebral Cervical?,,Médula Espinal
1,3,800,Compuesto con capacidad de activar a la protein cinasa,Calmodulina; Diacilglicerol; Fosfolipasa,Diacilglicerol
1,3,800,¿En donde se almacena la tiroglobulina de reserva?,Paratiroides;Foliculos tiroideos;Tirotrofo,Foliculos tiroideos
1,3,800,Se le denomina a una invaginacion en la membrana plasmatica,Hojuela; Palmitolio; Caveola,Caveola
1,3,800,Tipo de cola que tienen los ácidos grasos saturados,Cis; Rectas; Helicoidal,Rectas
1,3,800,Producto terminal del catabolismo del Nitrogeno,Urea; Amonio; Glutamina,Urea
1,4,800,"¿Cuál de los siguientes no, pertenece al grupo de los leucocitos agranulocitos?",neutrófilos;linfocitos;monocitos,neutrófilos
1,4,800,"Sus gránulos tienen afinidad por los  colorantes ácidos,  núcleo bilobulado, comprenden del 1-4% de los leucocitos. ",,Eosinófilos
1,4,800, Célula de la epidermis que interviene en la percepción sensorial cutánea,,Células de Merkel 
1,4,800,Fibras ricas en mioglobina y enzimas oxidativas. contienen abundantes mitocondrias y se tiñen de oscuro con la técnica de atpasa a ph 4.2 y claras a ph 9.4,Fibras tipo I; Fibras tipo II; Fibras tipo III,Fibras tipo I
1,4,800,"tipo de celula alargada (forma de cigarro), formada por un sincitio multinucleado su diametro varia de 10-100 μm",.,Célula muscular 
1,5,800,% de espermatozoides anomalos en cada eyaculación ,10%;12%;15%,10%
1,5,800,Al conjunto de Ovocito primario más capas de células planas se le conoce como: ,Folículo secundario; Foliculo Primordial; Foliculo Primario ,Foliculo Primordial 
1,5,800,Estimula el desarollo de los foliculos ováricos y la producción de estrogenos por celulas foliculares ,,FSH
1,5,800,Dia en el cual el blastocito esta totalmente inmerso en el endometrio y el sitio de implantación ha sido completamente reepitelizado ,10 y 11; 11 y 12; 12 y 13,11 y 12
1,5,800,"¿Qué capa da lugar al SNC, encéfalo y médula espinal?",,Neuroectodermo 
1,1,1000,¿Cual es el unico mamifero capaz de volar?,,El murcielago
1,1,1000,¿Quien pinto la capilla sixtina?,,Miguel Angel
1,1,1000,"¿Quien pinto la obra ""el gran masturbador""?",,Salvador Dalí
1,1,1000,"¿Segun la mitologia Griega, quienes son los padres de los Titanes, Cyclopes, Hecatonquiros, y Echidna?",,Uranus Y Gaia
1,1,1000,¿QUE NUMEROS USABA EN EL JERSEY MICHAEL JORDAN?,,23 y 45
1,2,1000,¿Que nombre recibe la capa delgada de sustancia blanca que esta por debajo de el epéndimo y por encima de la superficie del hipocampo?,,Álveo
1,2,1000,¿A que estructura de conecta en su parte anterior el fornix con el cuerpo calloso?,,septum pellucidum
1,2,1000,¿cual es la rama mas grande de la arteria vertebral ?,,Arteria cerebelosa posteroinferior
1,2,1000,¿Por que tipo de neuronas esta compuesta en su mayoria  el grupo de la sustancia gelatinosa?,,Neuronas de Golgi tipo II
1,2,1000,¿De que se compone cada ganglio de la raiz posterior?,,Neuronas unipolares y celulas capsulares
1,3,1000,¿Cual es el ejemplo comun del nucleo estructural de los esteroides?,Fenantreno; Sulfatido; Gangliósido,Fenantreno
1,3,1000,¿Cual es el unico tejido capaz de elevar la valencia del ion Yodo?,Pancreas; Tiroides; Musculo liso,Tiroides
1,3,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,3,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,3,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,4,1000,Neuronas motoras e interneuronas son ejemplos de neuronas ,,multipolares 
1,4,1000,Menciona al menos 2 neurotransmisores excitadores con apertura de los canales de ca+,,"Serotonina, glutamina, acetilcolina"
1,4,1000,Es una capa de células cuboideas o cilíndricas que reviste cavidades: los ventrículos cerebrales y el canal central de la médula espinal,.,células ependimarias
1,4,1000,La tinción de May Grünwal se utiliza principalmente para:,.,Coloreo de muestras de frotis sanguíneos o extendidos de médula óseo
1,4,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,5,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,5,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,5,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,5,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
1,5,1000,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,1,200,¿Cúal es la capital de Alemania?,,Berlin
2,1,200,¿Cúal es la capital de Sinaloa?,,Culiacan
2,1,200,"¿Quién pintó ""la ultima cena""?",,Leonardo da Vinci
2,1,200,"¿Qué somos los humanos: omnívoros, herbívoros o carnívoros?",,Omnívoros
2,1,200,¿Cúal es el nombre del presidente de Los Estados Unidos de America?,,Donald Trump
2,2,200,Al mantenimiento de  las condiciones casi constantes del medio interno se le llama:,Hemostasia; Ósmosis; Homeostasis,Homeostasis
2,2,200,La mayoría de los sistemas de control del organismo actúan mediante una retroalimentación ...,Negativa; Positiva; Endócrina ,Negativa
2,2,200,Unidad contráctil del músculo ,,Sarcómero 
2,2,200,¿Cuál es el potencial de membrana en reposo? (en fibra esquelética),-90mV; -50mv; -100mv,-90mv
2,2,200,Principal ión que participa el la contracción muscular,Potasio; Sodio; Calcio,Calcio
2,3,200,Es la información que obtenemos al interrogar el motivo el motivo de consulta ,Signos;Sintomas;Diagnóstico,Diagnóstico
2,3,200,¿En que porcentaje nos acercamos al diagnóstico al elaborar una historia clínica completa?,80%;90%;70%,80%
2,3,200,¿En qué áreas no debemos elaborar una historia clínica?,consulta externa y Hospitalización; Sala de espera y Hospitalización; Consulta interna y Hospitalización ,Sala de espera y hospitalización 
2,3,200,"Todas las siguientes son partes de una historia clínica, excepto: ","Antecendetes GyO y Antecedentes familiares, Antecedentes fiscales y Antecedentes penales;  situación economica y escolaridad ",Antecedentes fiscales y antecedentes penales
2,3,200,Menciona el orden general para realizar la exploración física:,,"Inspección, palpación, percusión y ascultación "
2,4,200,¿En qué afección está disminuida la absorcion de vitamina A y B12?,Tuberculosis; Giardiasis; Enf Chagas,Giardiasis
2,4,200,¿Cuál es el hospedero definitivo en la mayoria de los cestodos?,Cerdo; Humano; Bovinos ,Humano
2,4,200,¿Cuál es la forma infectante de Toxoplasma?,"Quistes; Bradizoito, Trofozoito",Quistes
2,4,200,Tambien se les conoce como centro oxidativo,Pared Celular;Retículo Endoplasmico Rugoso; mitocondiras,Mitocondrias
2,4,200,¿Cual es mayor componente de la pared celular de las Bacterias Gram positivas?,No tienen pared celular;Colesterol;peptidoglicano,Peptidoglicano
2,5,200,Todos los organismos vivos están formados por:,,células
2,5,200,¿Qué es el Genoma?,Información parcial contenida en una célula;Información;Información genética total contenida en una célula o en un organismo,Información genética total contenida en una célula o en un organismo.
2,5,200,¿Cuales son las fases del ciclo celular?,"Fase G1, S, G2;Interface (G1, S, G2) y fase m (mitosis y citocinesis):Profase, metafase y anafase","Interface (G1, S, G2) y fase m (mitosis y citocinesis"
2,5,200,proceso o procesos conocido como expresión genética,Transcripción y traducción;Traducción;transcripción,transcripción y traducción
2,5,200,Fase del ciclo celular en la que se produce la replicación o síntesis del ADN,Fase M;Fase G2;Fase S,Fase S
2,1,400,¿Qué año llegó Cristobal Colón a América?,,1492
2,1,400,¿Cúal es el disco más vendido en la historia?,,Thriller de Michael Jackson
2,1,400,¿En qué se especializa la cartografía?,,En el estudio de los mapas
2,1,400,¿Dondé se encuenta la torre Eiffel?,,"En París, Francia."
2,1,400,¿Año en qué conmenzó la segunda guerra mundial?,,1939
2,2,400,¿Cuál es el potencial de acción en una fibra muscular ventricular?,105mV;125mV;130mV,105mV
2,2,400,Intervalo de tiempo durante el cual un impulso cardiaco normal no puede reexcitar una zona ya excitada de músculo cardíaco,,Periodo Refractario 
2,2,400,¿Qué arteriola esta relativamente protegida de la contracción mediada por la angiotensina II?,Arteriola aferente; Arteriola eferente; Ninguna ,Arteriola Aferente 
2,2,400,Componentes del sistema yuxtaglomerular: ,,Células yuxtaglomerulares y Mácula densa
2,2,400,Músculos mas importantes que elevan la caja torácia,Intercostales internos; Intercostales externos; rectos del abdomen ,Intercostales externos 
2,3,400,¿Dónde se localiza el foco de auscutación mitral?,,Segundo espacio intercostal y linea para-esternal izquierda 
2,3,400,¿Dónde se localiza el punto de Murphy?,Hipocondrio izquierdo a nivel de linea media clavicular; Hipocondrio derecho a nivel de linea media clavicular; Hipocondrio derecho a nivel de linea media axilar ,Hipocondrio derecho a nivel de linea media clavicular 
2,3,400,¿Qué signo se observa en hemorragia de tubo digestivo bajo?,Melena;Hematemesis;Hematoquecia ,Hematoquecia
2,3,400,¿Cómo se explora el signo de Giordano?,Puño-percusión a nivel de hipocondrio; Puño-percusión a nivel de fosa renal; puño-percusión a nivel suprapúbico ,puño-percusión a nivel de fosa renal 
2,3,400,La mano en garra se presenta en lesión del nervio:,radial y cubital; radial; cubital ,cubital
2,4,400,¿Esta es una pregunta de ejemplo?,.,Esta es la respuesta de la pregunta
2,4,400,¿Esta es una pregunta de ejemplo?,,Esta es la respuesta de la pregunta
2,4,400,¿Esta es una pregunta de ejemplo?,,Esta es la respuesta de la pregunta
2,4,400,¿Esta es una pregunta de ejemplo?,,Esta es la respuesta de la pregunta
2,4,400,¿Esta es una pregunta de ejemplo?,,Esta es la respuesta de la pregunta
2,5,400,"Síntesis de glucosa a partir de moléculas orgánicas pequeñas como ácido láctico, acido pirúvico o aminoácidos",.,Gluconeogénesis
2,5,400,¿Qué es el Ácido Nucleico?,Cadena de nucleótidos unidos por enlaces fosfodiéster;Metabolito formado a partir de la degradación de ADN;Compuesto que tiene un ácido carboxilo unido a una larga cadena de hidratos de carbono.,Cadena de nucleótidos unidos por enlaces fosfodiéster
2,5,400,Relacionado con el ATP cual de la siguientes es correcta:,monofosfato de adenosina;difosfato de adenosina;trifosfato de adenosina.,trifosfato de adenosina
2,5,400,Define átomo:,Partícula más grande de un elemento que conserva sus propiedades químicas definitivas;Partícula más pequeña de un elemento que conserva sus propiedades químicas definitivas;Porción material mayor de un elemento químico que interviene en las reacciones químicas,Partícula más pequeña de un elemento que conserva sus propiedades químicas definitivas
2,5,400,El ADN se sintetiza en dirección?:,,5´a 3´
2,1,600,¿Cuál es el país mas poblado en la tierra?,,China
2,1,600,¿Cuál es el color que representa la esperanza?,,Verde
2,1,600,¿Comó se llama el animal más rápido del mundo?,,Guepardo
2,1,600,¿En qué país se encuentra el famoso monumento Taj Mahal?,,La India
2,1,600,¿Comó se llama el proceso por el cual las plantas obtienen alimentos?,,Fotosíntesis
2,2,600,Se le llama así al volumen de aire que queda en los pulmones al final de una espiración normal ,Capacidad espiratoria final; Capacidad Residual Funcional; Capacidad Residual espiratoria ,Capacidad Residual Funcional
2,2,600,Neuronsmisor Inhibitor: ,Acetilcolina; Ácido gama-aminobutírico; Glutamato ,Ácido gamma-aminobutírico
2,2,600, La ADH se sintetiza en ,Adenohipófisis; Neurohipófisis; Hipotálamo ,Hipotálamo 
2,2,600,¿Qué plexos forman el sistema nervioso entérico?,Plexo mientérico y plexo mucoso; plexo me Aberbach y plexo de Meissner; Plexo miénterico y plexo submucoso,Plexo mientérico y plexo submucoso
2,2,600,A los análogos de los macrófagos residentesd el tejido hepático se les conoce como:,Células de Kupffer; Histiocitos; Célula espumosa,Células de Kupffer
2,3,600,Un paciente con hemianopsia bitemporal puede presentar un tumor en la siguiente localizació: ,adenohipófisis; Neurohipófisis; Hipotálamo ,adenohipofisis
2,3,600," Son personas que mantienen una paraplejía con flexión plantar de los pies, estando estos separados a nivel del suelo, pero las piernas tienden a acercarse entre sí, contactando a nivel de las rodillas, así las dos piernas forman con el suelo un triángulo de vértice superior; las piernas están flexionadas ligeramente sobre los muslos y estos sobre el tronco, de modo que el paciente de pie parece que estuviera en actitud sentada o en cuclillas, ¿Qué tipo de marcha presentan?",marcha cerebelora; marcha en tijeras; marcha tabética,marcha en tijeras
2,3,600,signo característico de lesión del tracto piramidal o fascículo corticoespinal llamado síndrome de neurona motora superior,Signo de Koch; Signo de Babinski; todas las anteriores ,todas las anteriores 
2,3,600,"Ante una lesión dermatologica, se aplica el sistema de exploración: ",ABCDE;ABBCCD;ABBCDD,ABCDE
2,3,600,la paralisis de Bell es causada por daño al: ,V Par craneal; VI Par craneal; VII Par craneal ,VII Par craneal 
2,4,600,¿A que farmaco es sensible la Balantadiasis?,Metronidazol; Nitrofurantoina;Vancomicina,Tetraciclinas
2,4,600,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,600,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,600,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,600,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,5,600,La mayor parte de los genes humanos están formados por:,Exones e intrones;Exones;Intrones ,exones e intrones
2,5,600,¿Cuál es el motivo por el que se produce un potencial de accion?,Cambio rápido del potencial de membrana;Alta concentración de k y Ca;Baja concentraciones de k  y Ca,cambio rápido del potencial de membrana
2,5,600,Las células vegetales almacenan almidón y grasas en,Estroma;Tilacóide;Cloroplasto,cloroplasto
2,5,600,Específicamente los genes se distribuyen a lo largo de:,,cromosomas
2,5,600,¿Cómo se almacenan las grasas en las células animales?,,inclusiones lipídicas
2,1,800,¿De qué lengua proviene el Español?,,Latín
2,1,800,¿Que enfermedad padecía Stephen Hawking?,,Esclerosis Laterar Amiotrófica
2,1,800,¿Comó se llama el fundado de Facebook?,,Mark Zuckerberg
2,1,800,"¿En qué año aparecio por primera vez en el mercado, el videojuego protagonizado por Super Mario?",,En 1985
2,1,800,¿Cuántos corazones tienen los pulpos?,,3
2,2,800,Capa de la corteza adrenal donde se sintetiza la Aldosterona ,Capa fascicular; capa glomerular; capa reticular,Capa glomerular 
2,2,800,Las hormonas esteroideas se sintetizan a partir de:,,Colesterol
2,2,800,Nombre de la sustancia que es esencial para la absorción de la vitamina B12 en el íleon y que es secretada por las células parietales ,,Factor intrínseco 
2,2,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,2,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,3,800," Posición del cuerpo doblado hacia delante descansa sobre la frente y los pies, con la cara hacia abajo, de les denomina ",pleurotótonos; opistótonos; emprostótonos,emprostótonos
2,3,800,¿Qué intensidad correponde a un soplo que presenta trill audible a distancia?,Grado II;Grado III; Grado VI,Grado VI 
2,3,800,Menciona la clasificación de Kretschmer,,"atlético, asténico-leptosómico, pícnico y displástico"
2,3,800,Patologia positiva ante maniobra de Barlow y Ortolani,Displasia de cadera; Luxación congénita de cadera; todas son correctas ,todas son correctas
2,3,800,Tipo de disnea que consiste en la sucesión periódica de fases de apnea e hiperpnea,,Respiración de Cheyne Stokes
2,4,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,4,800,¿Esta es una pregunta de ejemplo?,Esta es una opcion;Esta es otra opcion;Esta es la ultima opcion,Esta es la respuesta de la pregunta
2,5,800,¿Cerca de que sitios de ATP están situadas las mitocondrias?,Utilización baja de ATP;Utilización elevada  de ATP;Utilización normal de ATP,utilización elevada de ATP
2,5,800,"De las siguiente, ¿Cúal es incorrecta acerca de las maneras en que la células animales se envían señales?",Endocrina;Dependiente de contacto;Autocrina,Autocrina
2,5,800,La fecundación de un ovulo por un espermatozoide provoca un aumento de:,Ca2+ citosolico;K;Na,Ca2+ citosolico
2,5,800,Proceso por el cual una molécula de ADN puede desnaturalizarse y renaturalizarse,,Hibridación
2,5,800,¿Qué son los microtúbulos?,"Tubos de tubulina;Tubos huecos de tubulina;Estructuras celulares formadas por polímeros proteicos, de 18 nm de diámetro exterior y unos 6 nm.",tubos huecos de tubulina
2,1,1000,¿Dónde se originaron los juegos olímpicos?,,Gracia
2,1,1000,¿Cuál es el oceano mas grande?,,Pacífico
2,1,1000,¿Cuál es el primer metal que empleo el hombre?,,Cobre
2,1,1000,¿Cómo se llama la estación espacial de Rusia?,,Mir
2,1,1000,¿Cómo se llama la energía contenida en el nucrelo de los átomos?,,Energía nuclear
